Id,SalePrice,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_11,xgb_12,lgb_1,lgb_2,lgb_3,lgb_4,lgb_5,lgb_6,lgb_7,lgb_8,lgb_9,lgb_10,lgb_11,lgb_12,lgb_13,lgb_14,lgb_15,lgb_16,lgb_17,lgb_18,lgb_19,lgb_20,lgb_21,lgb_22,lgb_23,lgb_24,lgb_25,extra_1,ridge_raw,ridge_log,catboost,mlp,super_ensemble
503,140000.0,138221.8125,137089.140625,143042.21875,140690.5625,143575.234375,143000.0625,136807.546875,141550.296875,142349.0,139145.15625,133054.21875,140220.296875,141390.33280612208,141322.86128659305,138026.83129975447,136126.2284288803,140367.23128206356,139250.83972347065,140471.40916538413,138217.18581617821,137807.38577824834,139719.50944106028,136805.66085851172,136901.76326182892,134220.49543832234,138170.44890363107,138409.16020398782,141843.37389465957,137127.33585142688,140771.72754608298,140414.3846616498,137771.80511207247,138337.53164738743,140111.67937189102,135064.86489760998,138984.689329187,138560.01837542214,134376.15401066013,133991.78125,138786.21875,130229.49758812145,132154.03027232026,139555.71633407567
1072,154000.0,154903.109375,153883.75,156351.359375,155319.21875,157378.0625,155634.90625,158522.5625,150656.984375,155704.28125,153973.828125,156908.90625,157407.421875,154048.97977233987,155164.57665682008,154681.18458739054,153978.3433409457,156753.76049510628,154292.81753521005,158030.17426302895,158842.40785188883,156326.4976134238,157563.51261180744,154522.30426983337,158533.60781053655,154543.41158171734,153603.42553894492,153040.33651122788,153778.70921885126,156192.6468290065,157132.7475561565,155880.3616605042,153862.5335185764,157844.60439464147,157031.79991241542,155517.95157484905,155060.96358514333,152522.6449027212,153854.0551310294,156480.8125,155289.0,147276.61533679458,163333.50096565794,155689.89683472813
1057,185850.0,199633.53125,194824.046875,200567.078125,196926.671875,204731.546875,202749.484375,201252.453125,210394.609375,206737.796875,206630.640625,209588.890625,214583.0,202274.88457741236,201088.31490631533,205007.55838412096,201636.688700064,207180.1942402331,202476.53485356804,202656.74020120394,208989.19929838003,200698.3649932954,203754.03745350378,203752.81489112423,204674.9069017947,198411.9127229018,200415.63271167566,199832.28414193072,205837.84421419157,203564.05625739633,208937.21683459025,203961.6616537744,202102.05756533443,209839.31571738602,211973.82578794594,205285.0631563998,209652.97458537918,211957.9771861906,207299.48721365188,220048.125,218579.671875,206234.68090032318,203022.28349716467,205435.46795532148
930,222000.0,228759.359375,232361.59375,232529.84375,230332.015625,228155.40625,232878.046875,239445.09375,221480.9375,233499.84375,223821.25,227952.0625,225718.890625,235614.35732641706,229223.36274647198,238036.1115662878,236821.5698407212,235233.55121973652,231572.01844785333,228743.08210939067,240153.8685396983,239057.64436955805,238620.50494929505,231705.15397397734,236408.22325810592,235289.1369186161,232173.32782218163,238103.32522673692,236456.94899836314,235403.29275862756,238055.17307494624,236503.21145414014,243130.8567766932,236939.47991905402,247586.13712499684,242983.9817459296,239760.51739344918,240738.24196404652,224895.9937706143,218729.09375,218790.734375,227767.72981678968,227489.33377297135,234632.9216690748
780,135000.0,146292.015625,149190.75,146307.921875,146644.859375,151501.609375,144730.84375,147002.328125,145286.09375,146111.328125,146874.28125,146317.78125,143184.28125,145174.0817908875,145052.5106359501,145057.21556036655,143151.79454348976,142747.77961826135,144571.13588706127,143665.5009330331,145367.96345834923,146664.5793347324,141825.02154306832,144707.60804599983,143965.8556775789,144048.65855939637,145507.70998397458,141525.63661799708,144715.63147789976,144551.70269732803,146767.08332793077,146579.64490702818,146142.72804024402,144647.26487571123,146320.87176224325,144874.7553705748,145635.53232544626,144559.153687201,144727.85355803027,153064.234375,150698.53125,140610.3279631456,141213.17185268988,143975.965462966
201,140000.0,135930.359375,135495.09375,135553.25,137303.453125,138094.40625,134037.890625,140469.359375,140860.203125,137391.140625,134561.15625,137613.203125,139293.921875,137236.29388987346,140889.25872398287,134179.3496548418,136370.53559795613,136885.1023764136,133277.36914294047,138807.46011365185,138485.6909764846,137716.04907711348,134527.80469863914,138270.49786673518,134815.45259271478,139818.39971805783,133695.0855236155,136249.70662362478,142081.65387814323,139939.66259049153,139564.25671922864,138229.08146469283,137097.96762835112,132639.09493787296,145869.1723532872,133913.65437128348,135522.08505213834,139143.200651079,148185.07648125684,129327.34375,134090.578125,139028.03638369995,138061.38318762352,140923.58622785946
135,180000.0,168058.28125,162006.140625,168918.75,167541.71875,168776.078125,173904.78125,164059.078125,171431.8125,170071.921875,170630.5,172202.828125,175626.578125,172110.57034348082,175401.41002387565,174580.46432903718,174151.1212211017,173380.74764681654,173862.67135269934,170939.27257795102,171715.9188022888,172486.66198674918,176359.16927708278,172906.49236004503,170237.24012832978,174305.13841531245,170801.34115128982,175357.74848378994,171910.5296251207,175531.76837576757,174541.2986777839,173474.7527191128,171535.253997808,175870.48607586534,173210.9641828769,173416.63633755434,174864.14944256132,173903.7795239185,171865.21739374183,181474.328125,173528.375,170774.3595714268,183690.74185790564,174433.39091740863
1052,200141.0,188600.09375,189810.125,185589.0,191695.3125,183906.5625,185561.75,179841.9375,184529.65625,189582.59375,191358.375,187313.953125,185000.515625,185239.41475482658,188453.9935324912,189082.14346323579,187467.99489002768,182995.06242500545,187873.69743790443,183152.6734499291,182150.91273954458,186553.82225879972,185236.9400364493,185209.12711795542,181725.20100486797,189716.81994699707,187969.23597398683,187967.0095154874,187477.15324895,186738.84924540628,183326.3623850563,184376.0972240452,190548.307747256,189511.72523035482,182805.78110029615,188483.88143009687,186934.7503027924,179770.90729651361,183120.38399629385,199089.5,195498.0,192835.78426657512,182592.41763042135,186536.4680689386
41,160000.0,144421.453125,143669.1875,148355.078125,144327.953125,141166.609375,145471.046875,146233.984375,134781.578125,140391.765625,137592.21875,131327.21875,138640.796875,141623.0196935067,140707.68359538692,144406.84987383854,142566.07812691267,135078.5565947993,140039.09914489542,139329.53524538528,144956.73074342532,146122.76738891847,141095.99056511887,142515.17246604254,137729.9679887108,139848.31374018898,143280.92312258354,146334.94947272658,141132.6249204096,142696.4480037426,139659.94147702694,143273.13522838612,142999.3305261083,145468.98362683304,141763.40515847303,145829.88012410965,143919.2510506655,140355.10766405376,157805.27050202523,156913.125,147168.546875,145225.5869220752,149072.9597753134,142943.1101697403
1018,187500.0,188667.734375,196154.4375,205048.484375,193844.9375,188023.96875,205455.640625,200232.4375,219365.53125,214299.0,222501.875,226239.40625,206576.890625,196069.94811707988,190723.26755173504,193541.0844304591,193782.43838586146,188542.03969162234,195152.90158841098,198447.76340146142,189544.13631739296,195546.64071084224,193334.93544992292,196034.34343391177,207817.98500944162,189473.0502302478,194715.03334078126,186852.7147117995,204374.76557231756,194298.28502641854,195316.83923732018,193632.19179692105,190557.82267938656,204690.3697297275,193163.1943424107,192817.87624476996,194178.1110122113,193985.24994079635,216821.60027454223,217008.34375,198401.5625,202465.01932903202,186812.86574936975,200303.4793105041
231,148000.0,137749.125,140117.34375,139631.25,140095.953125,143595.359375,139745.671875,134494.640625,142494.515625,138488.375,139607.6875,140840.484375,142367.484375,144315.62075499006,142985.55795999704,140591.85063197225,139946.03512472205,141481.70213675415,141756.44150274742,142018.95020536805,142882.89549252708,139936.22403611863,137785.56612929338,140743.83255237655,144798.6185518601,138892.65311568388,141050.70063931812,139282.00683044933,139609.88042069192,139742.37735541997,144621.96829052773,138276.71030418132,140339.85973400428,139286.0413562308,144104.6221367585,140414.08413632255,143695.4269354494,143458.28816543228,141260.42377147565,139861.125,138774.84375,135186.32663420995,135304.76782941932,138840.16349265963
379,394432.0,350588.78125,359254.125,374331.96875,369934.53125,359713.1875,385384.15625,345320.0,371563.90625,373102.0625,376310.5625,394703.40625,362316.59375,371185.52939189156,343829.60743594804,380026.24921712204,365819.3147825813,363902.0422065469,366914.03370101633,352907.0271482809,379545.26219153596,371746.0921517231,382100.84744178696,379384.8440122109,349517.661274673,371808.76895647816,358391.16639411397,376420.96814655775,389078.62777319207,374528.60092229146,367634.6484231721,387389.0336983085,351005.269426859,369944.5519567664,366608.43118702166,362391.27978752484,377003.1244320534,376588.75089408015,366086.47285714286,350205.53125,341265.96875,348030.03126233106,362799.26256132754,382536.7071154281
289,122000.0,114325.140625,112905.953125,113224.2578125,113511.4140625,111342.75,113642.375,112046.9609375,116865.1015625,116386.6484375,114223.421875,116305.6796875,118068.5859375,116661.87098586367,118744.6979647876,116143.3270210035,114633.32538487272,116935.97062876684,116535.01925304222,114437.26862225862,117476.67754321918,114503.39694676889,117242.15999313508,118544.80521482012,113400.00679006564,117761.0147418562,114855.20839514326,115375.53452904358,118594.75643009385,117202.48412982255,116828.4375544794,114470.18199688442,118467.8593815277,116729.30615853371,116152.8063847744,116982.6832799023,116977.3819579014,115141.75754761194,121184.34248116713,105415.5234375,108715.7734375,112331.67490740311,111101.34693778589,116893.60688595781
419,126000.0,112635.578125,111220.4921875,109712.21875,110413.171875,114046.6953125,113441.2890625,109627.921875,112574.2265625,115614.5859375,120311.234375,119803.796875,117025.296875,112314.57054823573,111403.79987147517,110613.16356193043,111285.92458847258,114023.20734259661,112290.92416401632,110444.75710573605,109038.7463078815,110041.86444563016,109017.85355250223,109311.33897874372,114625.68540514467,112904.48869860703,117731.36175724506,112160.14721407928,104101.81784548788,108547.17565284594,109825.02667717796,112489.79953246811,113888.85154068281,108658.99164406101,111475.47674899788,111406.49689156975,113589.5963963755,107413.31031129118,108690.88485677655,112125.25,106663.75,111543.91146737752,123190.25329696879,108539.73595582214
392,215000.0,208629.421875,219935.6875,210705.53125,211395.296875,213459.25,209090.328125,213564.515625,211738.53125,209789.484375,221509.5625,218284.828125,226149.578125,211238.7651845879,210804.20343255973,205695.32079589556,208187.38799478344,208826.53932577572,206745.33326814554,211133.27881400695,212000.5065248964,206398.9489986504,204591.09675938307,211046.92144962368,213401.18740443228,207829.3546366405,209975.53501795215,210395.14358542874,207887.36794091808,212719.96542210408,210302.9061680083,208669.26256609164,208392.70114932136,209205.2652077471,203127.55753523702,209589.90438316858,210089.19549699308,207392.76838637906,209034.87728128306,233275.78125,226320.953125,209843.21956529774,217263.7150960312,209933.01763233848
593,138000.0,138058.453125,144404.78125,139457.3125,142865.25,147323.71875,138706.828125,143345.515625,139608.65625,139406.421875,143441.546875,145868.203125,148253.515625,141195.62319413217,138354.47975890947,137903.8456362344,136677.21548371535,140319.6193040528,140791.74371940212,141497.83669883024,138937.80606971518,136872.7421352291,140832.96188056094,138114.42033057555,140487.93960017638,136596.11572627546,141637.34639651148,137660.20906819578,140218.51306844002,143441.32907465956,141748.26536579063,140688.1052782079,137709.45949045173,137951.02503556796,143065.23442716044,141460.912272708,145474.73639489408,142359.7618351837,133316.12946378143,147761.203125,140247.421875,137300.7776154909,141342.1067901476,140634.3725217316
1163,129000.0,123798.1328125,125446.078125,122231.6171875,125828.78125,122589.078125,123055.03125,128304.4296875,130986.625,127008.5078125,127141.671875,127867.84375,129080.2265625,125995.31637782535,124389.21113979747,122812.58191648584,124130.44150150944,125318.8328775317,124263.34790061643,124467.42613964257,125877.38540016566,123843.78184460716,126135.46820651782,127030.44005495653,125564.24661721414,127225.78863324458,125003.04819577553,126633.0724521722,126605.33395485344,125738.49995328976,125636.48642675168,124250.56449727516,123192.45677936936,125063.81937766736,125165.85635002318,127692.21368730348,125423.14990205894,122633.39355829736,129490.12249204695,111665.1328125,115888.6484375,125026.04639571186,124116.46241537019,126019.70177920809
1087,83500.0,102848.53125,104150.9375,101195.4921875,103289.7734375,100326.421875,103219.46875,100513.9375,100192.4921875,101785.5,98821.1484375,96614.453125,100710.5859375,103121.46250612888,103871.35776865316,103494.79469376021,99916.81195887609,104535.08200655796,102979.39385649379,103439.17547677962,105327.27407361595,104502.33574671583,104045.84229376473,100522.27448700149,101027.51389077216,102547.56940060701,103136.16605215796,104140.30391418605,106850.2766238862,104141.72949420729,100988.48150140724,103743.2748265148,103599.63766418294,103357.69041099363,104947.65812136329,102817.08785015607,103749.4340686769,104214.19543646317,105307.80810407845,66189.46875,92433.2421875,105756.29641549096,97105.3044449238,104702.99335177819
648,155000.0,133989.328125,137728.640625,137667.046875,136888.46875,140158.375,136330.734375,138784.640625,142484.15625,142764.9375,144085.046875,147195.953125,140539.59375,137758.54164996784,134407.57468596566,140378.7025133674,135738.37432946393,141222.57969325103,138037.86060686377,136466.98429083015,141552.9760246649,138822.1808700154,137038.891532911,133818.0829101428,138929.86688813442,138729.0141227503,134962.94692653828,138847.71141574776,142540.40353400476,137127.57943829917,137306.01026515357,139683.18948877018,139967.42568518766,135923.65609240453,138534.72531306333,138744.65865150152,138513.82996075766,138999.30996491908,145244.08022639013,154012.1875,141909.6875,148339.29943846178,158625.98106726477,145744.60275690543
1153,230000.0,201553.625,186817.125,189536.25,198109.625,196423.25,195865.25,185482.828125,200952.84375,203317.546875,199222.390625,211966.546875,202541.53125,196122.09264593633,196633.27663138323,197224.72502182613,188754.99071984217,204281.88096858756,194308.16193069678,198983.8179154042,195250.52037789076,193697.83853526364,200804.4127510142,203814.94965829398,192746.16154937277,188925.74552355678,191345.23165334476,191190.97855902708,206340.88666619317,195084.25687037598,201733.02556837222,196252.97103801847,195304.48709716916,201347.25663204334,203450.36838027253,195015.12374678737,193909.6296692191,204311.70033353815,188169.901177464,231335.3125,225420.109375,192223.59308274408,210106.62073736364,206347.26646139196
521,106250.0,85872.2109375,86365.234375,85036.7890625,86539.3671875,91057.5625,84260.3515625,85588.75,92422.328125,93091.5078125,89677.609375,92798.3203125,93974.734375,86123.78370509367,92151.0954114668,86560.55959419886,86095.52663924637,89459.0966122297,88188.90076409891,89681.00703837554,87973.88862617558,85084.50173387474,84931.20723078758,86139.92936649863,84308.17753403321,91558.27056212112,87769.70879202968,87437.67264391974,88466.22759424234,89505.61446856205,84189.2977495806,85091.53700068139,84751.81448542478,86567.88022419761,89886.98011055503,88141.24914859813,86877.91493182737,84489.48639393525,98020.98918975762,95238.328125,93976.921875,94826.15020104942,93120.78209709103,89447.08173506407
65,219500.0,227388.40625,225197.078125,231862.640625,226257.9375,232097.15625,228646.15625,234824.53125,218582.6875,228572.859375,225927.671875,228223.046875,216012.0625,223530.03893194717,212503.01937323678,223474.48431513263,221990.77777284413,221222.57355054287,222023.44283617774,221444.5239319076,214847.8772070564,220027.6885878368,218129.20166548842,220358.78461343737,216093.6020626523,220801.13795852923,221413.64401250248,219908.07984661844,222281.6867434877,221273.46577775574,219627.5907029242,223943.9907387677,219110.20491743874,224778.4629207376,218039.59932018458,217893.5099716731,218438.14654743383,224288.90554224714,219888.22843867118,230084.84375,231352.859375,228716.18289114878,219600.87519727962,221663.53880956818
15,157000.0,152705.71875,155092.609375,154795.0,155157.109375,155595.578125,157215.140625,151461.0,161479.484375,158931.921875,157379.078125,157680.796875,155458.96875,152828.52733017126,150883.51811053665,155298.3947058911,151179.76200106053,152745.62838424736,154778.2189370991,155459.11543990337,155540.4786971536,155214.844483485,156474.01302420752,150022.62115517535,150946.7319859301,153040.27294285048,154214.07167062748,157491.29387108568,153985.9414719689,157215.62180950632,158699.94187506367,157394.7287773596,157028.68781400638,163241.53689124685,154819.4891608154,156678.7807810212,156949.3771461729,160294.69571505848,151401.30370062345,152270.765625,145560.828125,158736.31506244608,152575.1523649813,153900.80658842303
1181,250000.0,263915.21875,255952.28125,255659.28125,257280.171875,261394.828125,256282.265625,254131.484375,269399.03125,258706.953125,255720.5,249576.984375,270506.875,261003.68352494604,264812.2417701546,270896.73599543615,273788.2739052138,262266.4287724329,270912.84930197353,260711.29964355708,258426.27606188762,262582.75378362864,263199.56896932184,261633.96703888022,256311.95322842867,269461.35697084427,263937.6722323497,274643.32977896533,253273.16678190712,262337.0613323439,253349.9670463493,260996.08052602943,265671.22946473025,269090.07554018515,263502.58305395633,264307.36782502994,269903.6744909257,252434.02620565722,237817.00217893216,232174.90625,232155.375,245458.94137543498,232637.97878665038,249660.72524789016
1065,154000.0,159058.953125,157227.890625,154520.671875,154241.078125,153206.9375,154099.34375,159655.765625,150315.078125,157809.90625,155653.8125,153343.6875,153996.65625,153932.01077250668,157759.52198546278,154921.75426521566,157437.56422232057,156738.15820276176,155347.67313358514,153880.54559284862,156385.37377680297,155755.4957455343,156421.38867042083,157171.7194679888,153548.65135117524,157372.09288811192,153192.9268206605,154708.74057313966,154393.98383006355,155842.05083745084,155173.94289760027,153800.7833376042,152471.22293417453,152227.09756130705,155171.40107156613,150613.151115222,152226.95188125782,160844.97130667124,155789.6966862814,153944.75,149515.515625,150375.41407569434,150028.14156413643,153343.32960352703
493,172785.0,173932.96875,168226.65625,169174.921875,171040.53125,175862.453125,173564.953125,172101.78125,173354.0625,177495.671875,179314.625,183939.1875,176006.140625,169145.28337649824,172946.19611012618,174085.29950409944,171565.03544584478,176856.91238859625,174910.4511203091,175170.63925065167,171195.92423996472,173944.30195491968,173021.58530676996,169920.13303806537,171875.11050229732,170585.57377137578,173806.46917301338,169918.2919079443,174334.65009445616,171487.5346432504,172515.8345069773,170581.4661417502,169542.6267324116,169031.76427807353,170364.35733925214,170385.60513592826,174575.01441227263,169039.4706830144,175778.14254317112,176278.90625,173315.359375,172920.23559784956,174806.21341262397,174419.87475080925
380,179000.0,184300.5625,185918.84375,184762.875,187510.75,186712.5625,186122.15625,183638.078125,185943.953125,182868.84375,184409.78125,184156.84375,186075.296875,185007.4051939169,184528.29992844665,182914.0711535898,184338.32640733584,182116.77143310828,184895.1843038959,184427.77994949277,185132.50701658323,184814.54066109715,183271.30223873034,184828.48001429957,185846.3661157503,182174.04552831477,185887.97916434164,185850.43854456325,180848.0554676073,183727.98692146846,182205.19573543416,185219.71035047402,182451.70173425935,184547.9855778619,183863.76182948193,182128.33810299722,183565.6686853916,184297.4799276189,183774.2231903633,174750.984375,182150.78125,185389.22414433476,178284.02462505404,180512.89857777287
188,135000.0,129405.984375,122266.015625,128036.859375,127852.9765625,131083.4375,126952.7734375,125426.8203125,135638.40625,130941.4296875,132160.125,133965.28125,133977.140625,131234.95891602384,128195.3747707486,130590.26854391869,130544.24004820915,133611.5120404909,129662.77257677789,134330.76366068816,133026.41449106688,126573.31858928029,121565.83263191767,129412.20872140267,129055.28489177227,123483.7976003173,133405.98974625135,125979.70224812483,130348.13847828595,131141.2876189222,129799.50509642623,125521.50926201236,130752.89717848587,127436.92470091424,126227.19896945645,128087.94237608612,125761.74104995978,135146.1512456505,127994.15092386048,146574.984375,136522.515625,117775.5033958538,142027.55522656426,132342.48855999258
764,337000.0,342612.75,333385.65625,322264.875,345455.03125,334724.625,320106.34375,327958.1875,318637.59375,325201.1875,327835.03125,315359.5625,328695.5,326721.9365717133,327538.7098784921,340536.1898453719,330908.21773003414,326993.2799441911,331514.5533515657,330462.3040433274,321539.384410068,330248.19335242966,334905.55100202875,332720.8889006276,319411.99575966474,325019.3342477168,331142.1376184952,324146.87709907425,329439.72725079034,339035.7977874616,333290.9688355459,324318.6632435043,326362.65520646475,328540.5656968413,343330.64888410526,334986.7781434896,324801.2925385255,334330.56511963345,300287.55845238094,314282.375,316450.0,328483.24242981744,304072.66763702035,324030.2211211553
217,210000.0,207631.609375,204764.75,203063.734375,203886.5,205516.96875,202727.828125,212191.921875,206985.5,203088.453125,203341.71875,202354.25,220392.875,210583.38861882998,211560.69882544462,205824.83617687042,207983.01744362136,208590.67384361417,207199.14933526647,208357.35609929575,206243.15046360486,205702.84044350643,209037.5528514328,211611.86229521857,210151.92773426237,208565.6515030316,210877.87994174202,208660.36928382507,208141.25217699984,205901.4573560007,208207.3993252409,210091.28118674958,210577.76287649883,206969.7752221988,209920.25272698235,208365.52419918115,213774.49000136566,208612.071170564,205484.62082079487,215668.59375,209191.25,200989.34246553615,209287.55846026068,208512.96248401178
792,146800.0,154961.171875,158700.453125,153216.875,155820.25,157338.890625,153977.40625,158179.0,156110.453125,152856.703125,157399.0,155743.421875,150257.9375,158650.84137619997,154574.35512227265,156478.49617874753,157288.64863798127,163805.33855828916,155360.57930233915,157253.12882925317,159100.22469875638,157082.99452032777,157947.86703546127,158848.0894446969,156587.78679369,156805.64550415453,155962.02025420227,156433.08707925794,164762.92210111333,158630.58522269898,159830.901231257,157950.5543605184,157013.74370743125,155124.71629753007,161796.67137876176,157722.72383877033,159161.26239793884,158304.7765860698,153108.58660771558,152858.046875,158834.3125,151579.19614955978,161822.50731225387,163711.53986178845
1077,170000.0,153459.765625,154920.09375,146194.515625,150842.609375,153067.46875,146244.578125,148283.078125,148251.484375,151363.296875,149301.984375,147073.0625,154506.71875,155613.5194637782,153758.36826828553,160693.17293411674,157924.92661466068,156177.28953076134,156588.08181139367,161657.70175140986,160638.0527653618,155708.51878139144,153712.6994239943,157409.6316937801,156178.54407443388,150731.60025904048,157111.02241280195,155206.74817047297,157057.34142436297,154388.55718228818,156742.55986879047,158434.66438675468,160789.60800001377,162108.74626684166,161369.91943254898,158797.09164985552,160796.58644503172,155358.49368263973,150534.80230594805,165483.109375,166400.3125,156030.0088389259,169688.88585202998,159790.61596192783
879,148000.0,151660.90625,144550.140625,146861.5,145690.125,141750.484375,147639.90625,146796.53125,153038.609375,151483.421875,150307.1875,144841.53125,146828.171875,145750.05980040858,144474.49163931055,149154.60651431867,148253.77476656385,144955.53729283152,151407.0999079073,142725.21598848636,150208.26506041543,147497.7150888171,151934.43321350808,147786.89220302805,143604.97394826278,148152.609888552,148234.18598659043,150269.4497808147,153655.3335495711,149190.50711478124,147523.8234862442,145606.87010693512,150556.52903230727,147767.0554106972,150017.9086214639,147033.79481196727,150594.68704113163,151458.79289673566,143018.00609551635,150339.8125,144586.8125,146531.4914583737,139654.626741313,150545.87257070938
338,214000.0,213636.84375,210015.625,213513.609375,216622.140625,215035.796875,211473.9375,211315.6875,204107.328125,209639.703125,204747.484375,205562.328125,207892.59375,211032.82322282653,212413.28862312963,216975.82875605888,215941.408992494,212789.57230839174,212649.88396147554,209943.71395505575,213269.88660919687,215743.53823542362,212348.85159088607,210612.88005304354,210007.80823096875,212647.3747207997,215904.84634248103,216175.59796759704,214960.360082623,208198.91244648918,212758.73411517407,214569.35076574987,220706.21152136955,211001.71832725388,214325.9241932473,210645.69630363962,213594.4337532569,208873.0910020485,208792.2061346772,219937.375,219194.640625,215706.01121132658,206682.9815935195,213218.0310867079
720,128500.0,136148.828125,134777.640625,129946.5390625,136543.34375,131122.078125,131844.21875,132291.34375,134313.640625,136615.5,141676.765625,134974.25,136146.140625,134931.40549180744,136022.1076705554,133659.33086519773,135907.68795002703,132314.58879373508,133133.32037923572,135480.90143452244,134679.81226067684,136009.05653240907,133720.91390979625,135640.01258378444,129384.66092091709,135525.34745263102,137174.8314134135,136301.47552307026,133532.72733081935,134757.82436826092,132752.17682923653,133053.49250810745,133656.67135382487,133081.53223649203,131559.4710480829,131800.39673705256,131871.0395593805,132034.98847140145,132868.9106164587,133201.1875,135367.359375,137508.39599789225,134792.98894129833,133778.96991595588
296,142500.0,149523.5,154017.203125,149154.765625,149191.46875,149511.515625,150846.34375,150805.78125,143966.9375,150845.703125,143969.0625,144966.796875,137824.6875,148691.7941665381,147738.48872066068,146255.60249281584,148207.4245021107,144310.92180242843,146810.52673831052,149649.28833457452,147118.49364444494,148295.13270595652,146000.13539309124,145714.1100814074,147289.31960307594,150245.39107351765,148896.91868295957,148877.78216766255,144598.24658827114,144205.42489124308,145488.11436406217,145631.66983721312,150292.52692613075,145187.60368136532,142410.17332125912,142736.21690332136,145789.05012109908,140684.52983622393,143352.70665689468,156129.96875,148299.203125,145392.15526308972,152362.97311800226,146251.74174741365
1017,203000.0,221656.875,224931.359375,219997.78125,221164.875,220660.71875,225093.15625,226036.015625,219328.90625,215376.0,215809.53125,212588.046875,214540.09375,221978.46325159448,220278.4467307652,217500.3956746788,223571.34468090557,210156.0156480189,219345.36977325176,213983.71356835097,219860.10879083048,223166.3911309598,220780.89736144844,216491.35252817028,219305.96612225077,217579.1253718573,220229.34738744158,220712.65003410215,215671.81053694428,222694.4233197775,220047.35593551252,219782.84296135342,220331.89101545798,215805.5686614252,217537.32476883306,223647.5093550951,217063.05255265842,216743.13020327198,219943.22246715098,234715.765625,228693.921875,222031.98332193348,218638.14824509592,216438.13838660278
1276,137000.0,134659.4375,133887.65625,137058.9375,132485.265625,133518.0,135180.15625,138175.15625,131392.359375,134052.78125,136853.46875,136375.390625,132477.171875,136110.52822914984,136720.97723934977,135345.82253880426,136212.4803570862,139775.63024993948,135913.51635767828,139827.91725323873,140308.75363434802,135607.11284573463,139719.8500009487,140546.62893465394,134906.02597147424,135902.07705586933,139377.7961934984,140995.9221268365,136516.29147695244,140471.43517605224,139755.59334143664,139038.05301805135,131113.60244257946,140132.17317605382,134833.35161568446,137105.09874199887,138838.88701836302,138342.5559317766,137383.96808646212,123565.0234375,132692.640625,129718.60787700073,129838.15754167967,135146.85769308443
456,175500.0,161468.125,157434.796875,153388.8125,156015.03125,155116.28125,157216.796875,153475.0,167089.125,161950.8125,156526.40625,156794.59375,162531.1875,162418.68997861995,166370.87645038156,161321.27035066174,161436.19511896788,160526.16682931565,157837.32444706964,157529.2891542226,159830.95634522274,159462.177902315,161138.09070525752,158988.38693599484,161138.36974983427,161441.055917686,162785.42616203878,164689.76177848008,159827.2612304025,160566.49506934974,160027.6376668584,161000.28475467363,161891.3273983057,163179.0227631735,161951.25120520729,162919.88649609155,167373.59968892476,159641.51446685204,161039.28764807302,175598.453125,166290.375,170083.24259872502,169763.28895077365,162350.42920802772
1458,266500.0,257077.59375,248764.234375,253594.015625,255820.984375,250736.375,255857.09375,243888.25,266186.78125,264333.03125,259978.5625,250074.84375,262102.0625,257321.4791913037,265222.4293081362,262827.6477807636,263422.0660096945,269608.68590177805,261890.7911506557,256944.2793874014,267775.3602630541,259137.20291000995,261022.02662561554,257476.20093578,271700.3222567601,259441.58960693883,255317.0503932643,257884.0337323079,259053.1011638987,268874.7831049067,266126.64708804473,257184.25375304444,263301.57014035387,273207.0602984344,283900.7502124429,262352.3616303888,261377.34465914196,257552.92136528995,250320.8237593985,243127.890625,240590.96875,229784.28513624764,242323.19871507137,255279.93300223706
816,224900.0,213072.40625,216609.953125,216874.109375,213068.34375,214341.109375,212486.359375,217474.328125,214255.25,207752.703125,206339.28125,214335.078125,214607.453125,216498.97758815033,209357.4031400296,213892.4281783945,214389.05108668545,217475.64591352493,215709.2182654571,215670.58786737267,224534.84898263865,213118.27499447315,213452.5169909107,212415.5469337224,223066.57524724116,217339.75110065253,211016.42630928778,208923.24187506296,219052.4278872927,215237.08083988982,221176.01870431026,214480.79526222008,217698.37323213456,216449.5858264789,217164.65463788653,219046.97883422876,214206.49042079382,220337.99699666625,208376.63313503726,217622.453125,209508.703125,204857.52002287694,211273.7105580939,217028.57384449904
270,148000.0,151120.640625,158294.15625,149798.25,148374.3125,156191.75,154401.046875,150703.984375,152575.921875,156993.078125,158883.78125,161534.90625,154314.71875,153236.33337017283,153278.6148353049,149629.8943507351,150521.46116633806,150682.16473281357,150051.2860664101,150041.66123183927,147953.03297293984,155327.22289178905,150771.7284219936,154391.71302110722,147653.99978368764,156026.36273844916,154474.43585788866,153401.1775821889,154950.32323045493,152476.09102294792,148464.6497804188,153147.37269431626,153742.56609237354,156317.75580656633,160723.36986537944,152492.98066437963,160181.26333000354,158343.2440199178,149888.89492063492,140977.671875,144988.078125,163038.6960954672,157233.99719294964,155772.36591293578
