Id,SalePrice,repeated_lgb_16,repeated_lgb_23,repeated_lgb_24,repeated_xgb_1,repeated_mlp,catboost,blend
1278,197900.0,188993.36110147252,185228.4772001119,189267.03995391366,189463.7734375,198067.29088888876,194248.34605105565,191225.6994418465
1030,118000.0,115807.14847928534,115176.51933695504,114920.3120895148,117719.546875,120767.56653192111,117779.8873215052,116865.60801276
342,82000.0,87380.32729674854,86068.08670895691,81855.87122611424,81599.67578125,75116.31767042779,88884.8194377285,85911.35879288931
1098,170000.0,161245.8714162053,162574.26915073663,162942.8406900157,153746.12109375,153012.45488848136,170636.23938952078,161767.10228911252
880,136500.0,128958.63933269105,128784.19172872162,126994.33577029404,129355.94140625,137874.4555440601,128789.1482949871,130192.8173654647
596,319000.0,331384.61337239336,332522.84360998473,335899.8204965473,311904.5625,361934.489084605,324172.3301219286,334420.64927223074
62,101000.0,99680.28432082522,98511.90816080006,99581.84865758997,96847.875,104565.2525176207,104587.25696687968,101255.8396910107
1228,147000.0,143401.15285674355,146769.36845903032,141659.71034792875,144317.81640625,148162.75410149962,137722.90154512945,143055.18222021396
273,290000.0,285732.49335336615,291623.16642358445,289238.2810890387,293794.578125,310496.94756397133,289881.2543560656,289991.473604205
1177,119500.0,134388.47961346566,131821.20892225992,134773.24644449272,133213.19921875,133179.05251999796,127603.69477010476,132996.5087498618
873,116000.0,121363.66037439162,120917.56366013904,123337.72833215719,122909.220703125,119331.04773268459,132235.173899987,123030.86770957382
1091,92900.0,87845.46259757217,87423.9406552402,86943.45730763365,84950.341796875,89570.78014725616,82647.55626707332,87155.21230993091
1371,105000.0,108939.13258285983,109342.01044000048,105901.79652454497,109168.716796875,115569.60970636166,114480.35306717404,110876.3658683529
279,415298.0,392058.0496351781,385976.05086773343,386304.2776621044,379027.0546875,390151.5989807345,396035.1938625531,392503.0213499564
1129,215000.0,208985.32525623843,209471.1963285276,211477.9906866328,208010.01953125,207895.1946262066,210632.0105349315,209126.89454650535
695,141500.0,133386.03016021184,135696.21932783263,135116.63384092608,136885.01171875,130130.7816394272,125784.63540996246,131556.98095948453
369,132000.0,139622.6722606541,137052.5140294114,139830.00718550658,139611.8984375,141108.0091782664,146346.80575239734,141042.86987956899
1346,108500.0,91936.74298748691,91191.27430343909,91063.69722392384,91753.349609375,91255.69691985862,92214.65671757978,91890.12988861049
37,145000.0,146884.48869779246,149417.46856605378,149763.442421621,151366.71484375,160218.2580219714,142865.46832840628,148052.89433572418
736,163000.0,160085.22247524554,163568.43628953514,164596.43728588772,171675.27734375,175239.4749688702,168905.53922599083,163821.3425448656
1412,140000.0,150972.6808108208,147356.7141322132,150500.86970060423,146805.85546875,145357.6004508845,139334.774956103,148082.82969361497
663,110000.0,127718.71236347644,128950.47156875618,127699.546097164,138095.052734375,149154.18898084655,131723.75491136638,131479.64175914854
1286,132500.0,123536.6280098106,123713.06922941362,123695.4764025304,124998.24609375,131993.76447967836,119380.80562393878,123988.69948283263
1317,295493.0,286507.40023552376,282999.54071402084,282965.57119812915,276615.1640625,266033.1977780136,287096.3328880787,283709.1684889776
978,199900.0,194879.72079381466,197716.78688975546,193590.54060042405,196060.3515625,191348.967784116,186590.3460308253,192887.84156988002
548,129500.0,130196.82078590589,129695.29011261143,129980.51367764796,125884.12109375,130490.94734629118,124458.6757447356,129206.38704079806
1162,224000.0,192838.23700600842,190138.72583222575,192092.11963284743,190418.84765625,218653.2597462391,201149.88661669215,197995.0387786363
689,392000.0,217602.5026068309,222575.58573079648,222371.12765179586,215749.52734375,253484.7394680479,227194.542527758,224417.6013902747
739,179000.0,145105.23336324166,145167.75933997217,144433.97558150426,144246.07421875,150436.28332081015,151746.02614557502,147055.93578195505
192,184000.0,174798.75161173483,172883.75542068467,173550.54916872195,177423.0078125,176761.94947794994,176787.85904196883,175435.01427868084
920,176500.0,174224.7525186587,175120.82883484804,174535.05643362785,176359.6484375,180168.04903322732,169152.0835460009,174155.3293248553
457,98000.0,90689.32877900227,92468.57658457426,90905.45862148164,85475.89453125,94983.94871795845,105233.68749700462,93914.67988567427
869,169000.0,164977.58150945415,166849.74985432514,165667.2819963963,169784.16015625,155226.3058299611,152483.92600661734,161347.10233535297
394,100000.0,73471.99249918447,75262.03379788285,73619.66443677578,75286.244140625,73310.40058383426,91958.99955774794,76774.43905163418
676,148500.0,144534.5342239811,147613.48050172126,144410.77799953034,148666.40625,150734.97541861373,144957.95449760562,145490.19992227227
761,127500.0,125413.382888346,126923.67387657035,124355.22754960478,123502.693359375,124535.86022129693,126933.66269481136,125562.37228761899
1437,120500.0,112954.76699428358,111267.10363326644,112072.55285166006,115603.8515625,116277.90126708444,117512.31588485723,114245.93085631006
729,110000.0,124959.49664272639,127322.9069614979,126702.95350689918,130343.60546875,137365.79757328052,153496.4581235021,131852.38288222792
420,142000.0,141309.76389382262,139685.01451708254,140607.48315810462,139988.6171875,139719.30761029222,133540.09525683074,139686.588995083
376,61000.0,61719.384008553854,60207.00909538721,59453.65074952673,66848.3798828125,57228.47958043344,86068.08771983912,65462.11666385239
413,222000.0,264471.39182201715,269608.39423855173,269670.90119506646,253671.66796875,298866.0117433409,251763.58869568456,267064.2743379015
75,107400.0,105943.05227781172,107115.83783359306,106728.6587663738,103367.560546875,100988.98640267584,118650.3339582924,107526.07611091147
1367,193000.0,209847.38012997646,208709.0343755923,207980.46666378697,205960.05859375,198992.39398909966,206556.21414986657,207715.6513265152
1142,197500.0,177950.16449509148,182556.093422851,183245.37417585374,178125.40234375,188573.36366314825,190467.8918927411,181708.65175174086
501,113000.0,108045.34574449077,110886.55475585088,109123.25430395856,112131.388671875,109719.5456363906,111586.90435550622,108919.86404668941
826,385000.0,396366.37021912774,392829.4257078035,401340.00888628466,386804.3984375,425789.53143488645,419690.19364037714,404735.29769909964
196,148500.0,153248.73714687,149515.07219975055,150836.39147310506,151167.19140625,151333.44882622024,144809.62728568065,151459.07003270581
1460,147500.0,144163.14244396877,141978.84290919593,145676.16281324363,142542.078125,152768.50835806632,158579.63757318736,147976.95242792802
617,183200.0,188867.0222260757,188315.83255595563,187469.86503008066,187982.8125,184217.101553136,190615.070352124,188521.88525906857
115,259500.0,227565.04372504368,224590.17037262864,225274.49354799266,219083.2734375,238991.5017693697,216561.00958279928,227206.47063935152
418,239000.0,255384.2060151337,250040.87311562937,253056.35957043857,250780.61328125,266987.76044597063,230103.56223151027,252482.73476143088
602,141000.0,127549.30162037112,129952.17891314224,128271.77475672748,132685.59765625,133270.07868525022,138720.41528424167,130370.18062441425
970,140000.0,123071.06840818911,125105.70620216841,125289.46815450888,125908.458984375,136168.13226057938,124229.66506815172,125137.22719751396
922,145900.0,164560.95042440848,165183.7978240961,168360.66785868435,154802.87890625,163980.09749030086,181501.4498410544,167525.7473298996
605,221000.0,220406.98881415778,219737.66110660898,224606.2718715911,221120.20703125,221388.89356390055,217505.80177240004,220024.4135353576
1449,112000.0,101396.73757630617,104784.76258991216,102194.13940989459,103432.84375,106540.74567724613,109019.05495248071,103497.461661585
90,123600.0,115439.02722048413,118611.74439247749,116985.43340569313,119003.337890625,111549.43271358895,124397.26681138547,116498.67873506412
849,240000.0,210536.5799151506,218280.60377503352,213729.2314409723,217215.0078125,235466.63971530244,220077.3845396526,215788.94937755787
1115,117000.0,116055.71923374163,118002.90413602885,117541.6938759272,117592.9609375,119565.02724417769,120871.75577022928,117419.78664530702
1396,281213.0,286676.64225834614,289940.3924084455,294233.5062592168,293373.2734375,294673.05891550356,294651.6236873653,289245.4024704736
754,275500.0,271705.20020310045,276095.3564591091,274974.78292928555,275124.0625,261357.63396008813,261042.61879269872,268319.5062525918
499,130000.0,129437.60949650749,131227.7582293716,129710.3106714853,128253.958984375,136981.44472671338,136154.73286709687,131715.91483520827
12,345000.0,359180.58608648594,353660.85047659616,350417.24478049844,345975.0,403871.82929062773,345371.1945363773,363035.8455532716
397,123000.0,121777.16278182472,123954.9448001676,124158.65499038946,121420.228515625,129890.20032342001,129668.76557741936,124347.46729293208
285,179200.0,183933.92041196144,187288.1287707629,186425.98138368715,185153.40234375,178904.87419638014,192927.9233905509,184838.37918746757
691,141000.0,150429.54122792682,150975.76608879014,151670.75136566765,146083.57421875,149569.692781756,150063.5566442714,150241.74406890318
1198,144000.0,157799.30652162214,155819.41988331423,154029.8301672736,152774.85546875,134590.61620176636,156630.15366625966,154296.96363711354
1368,127000.0,138231.6415008267,136583.56854987366,135667.24376452964,138009.57421875,132839.0320544277,126847.33314984446,135418.96289306786
690,194700.0,190635.38529002323,187269.13532681065,191306.97985095554,179033.0625,183521.2654325583,177099.51797971356,187191.5050915942
852,215000.0,211223.95212065493,202633.2083641778,205233.1239762587,199266.28515625,194454.0832232613,208343.53577539907,208327.10978958104
160,320000.0,272368.4160772952,261154.66703809908,277562.4757690282,264082.4609375,339472.72813536884,298420.95545557525,286573.062805468
896,140000.0,170584.05810197856,167465.32760818367,166805.6554814938,169585.06640625,164588.01882547466,160160.57800844256,167858.61576867124
1193,125000.0,128750.43939580515,129637.41054529816,126265.24217317134,126991.37109375,118391.31587859362,126469.42688359608,126870.74860057418
258,220000.0,218298.84755243539,221335.21221297467,222451.20154171804,225859.52734375,246352.42940632137,237908.3406933984,225805.38821384677
336,228950.0,220773.23542721037,223241.7060828536,217466.6980747686,217364.4765625,285849.14483001264,243202.33277065028,234038.39304800052
1372,165500.0,184003.3245525049,179070.0620124969,182710.93498079543,179106.4296875,168176.90828621504,180873.61512289304,181195.4645869563
1040,80000.0,77678.8572568536,76557.23763637544,76286.29978123472,76683.6328125,77402.501755187,83996.01351048697,78775.96192085969
516,402861.0,412866.069251118,408569.64594899595,416988.44225882925,409287.1875,410303.442495823,426115.2989723386,414885.79056021606
1016,227000.0,212416.75974219,215085.43605506208,217267.61514868663,211773.07421875,212951.97053085756,219096.82383291365,213694.25954237639
769,216837.0,211608.2815642344,198872.3161936811,195919.37288680067,222035.3984375,229246.191308641,223692.4053679316,216283.77672612568
1293,107500.0,102298.51728740538,106676.68260409623,103217.13893070434,105945.634765625,128310.20191162603,125291.72117566166,110124.0728232513
762,100000.0,115552.84894045748,113843.44482412825,113720.21219141304,114457.921875,113264.94290847937,103020.8084332022,112974.1081012892
1075,194000.0,188214.53097855384,186729.7576109336,188735.4423180326,187174.6015625,185521.30679034558,187748.1716862805,187748.62334719478
522,150000.0,150819.9082025491,153360.62539786953,151545.33128559886,152159.51953125,153996.5058705277,144135.5637692811,150068.1405419104
23,230000.0,219806.03044466864,218859.23299100826,219884.3930554137,240611.5546875,232167.55964861257,239206.90793124732,225049.204428235
357,173000.0,167021.6058557474,168103.4338787443,163693.80811652853,165952.8671875,176467.44416390255,172689.79876923986,169381.02378703098
1452,287090.0,258255.3657690785,257587.27328007686,254871.4237076253,257852.41796875,245173.07683780516,257319.01457753507,256231.27934110086
341,202900.0,224295.64918475188,221327.1173123312,225877.7511999925,221461.5390625,216627.20552887156,222247.73689516244,222839.54742838602
432,79900.0,107265.3450331042,105641.41368168632,107299.81828411228,104705.3203125,117493.67131651312,106767.85767554442,108626.6976260673
474,440000.0,355880.94380751194,363740.9357817246,367685.920259667,356070.90625,347337.034708441,351156.5911235037,353819.234309446
218,107000.0,97885.44485360912,101453.33088981408,100701.84262015056,101503.68359375,95877.07763982934,95060.64877904936,97092.45486134387
912,143500.0,150576.45287310152,150998.90829391484,147354.38910691295,147782.7421875,151348.191138709,156700.0007044226,151787.39907185727
1173,171900.0,161408.9339677033,159425.96961855656,161058.4308278511,156435.66796875,163015.6545897264,162118.96812565194,161764.55756823288
1012,100000.0,111752.58084053785,107534.00828516406,110603.15792713952,107720.787109375,103980.56190528121,96384.27813173186,107885.76982004786
1421,179900.0,175389.40025297742,171209.2067654799,169550.43504560136,171792.9140625,170952.6129825706,160961.30554199856,172164.79649457498
94,133900.0,189890.32596385034,198494.24897459513,199646.29958376713,197681.91796875,173706.27912847704,182450.88616459328,186256.5210750523
1009,240000.0,224143.85504774062,228666.71029782842,222928.0802403049,238482.30078125,239729.1737303517,236242.1904678256,228530.7564266053
697,89000.0,97171.81514143926,94509.01308876959,93958.33755049545,91130.716796875,94595.08951896855,92016.70608621984,95879.03904477043
997,136500.0,130171.32948603056,128423.55290631074,132074.03408328939,130958.076171875,138438.16138562755,131008.183460681,131494.4694790551
154,235000.0,200869.298987876,197659.03213223192,197391.58413708102,195872.66796875,192350.0030810084,187676.8197463168,197287.86861387274
1308,138000.0,142427.28052634434,142167.72692953888,142076.1462203263,142269.6015625,136616.72666023026,142975.06516463548,141701.61484570208
1459,142125.0,139665.89620789696,142230.14417112034,143113.91314951587,142964.58203125,141270.42280354153,139439.752975513,139852.81281786127
790,187500.0,222840.58789906334,218905.6727098872,217833.96225856984,218195.4296875,221838.5474989437,217722.4399470192,221777.8216949352
581,181900.0,180932.29131599708,181797.95509747468,183135.42960064652,184743.90234375,176289.6091913678,180493.1163840804,180194.75232082378
704,140000.0,154572.17481157655,145598.08119074587,149004.94277614943,147601.265625,140212.81739757396,145319.0543741012,150870.95579736447
1226,145000.0,137711.28145227395,135465.11002259754,134413.01458441437,136432.1171875,139366.01951639174,138176.8749230412,138029.74709874773
488,175000.0,181813.32096153274,182286.88790312564,181974.5049988685,178965.671875,173680.43470390164,180222.5527599291,180373.56948717168
560,234000.0,196754.49916090112,193774.29589455313,194892.5177596793,188808.6328125,191710.83546803132,190311.39888426,194880.12121660353
802,109900.0,128249.45469020586,129015.80533767835,127146.81228846501,126797.4140625,126896.70393511205,119455.7118613522,126475.79087310634
513,129900.0,116173.91840683136,116861.5051733015,118058.90060669328,119785.052734375,118312.03839233222,111061.28237830108,115557.56022223362
634,139400.0,138936.2690404075,141165.76017525053,140663.45633378034,144085.62890625,139838.04247522273,135174.27747311222,138387.4895078941
1303,290000.0,313732.37431479024,311963.49546087714,314457.42335316306,320894.921875,306776.25960896665,318671.3239060944,313634.08125059074
791,160200.0,161237.31526330588,160180.2334910914,160172.26507669303,161770.64453125,171161.97736300505,168603.3442859887,163970.05188143096
117,139000.0,126242.29828388865,123688.91453028907,124403.92624946256,130173.88671875,113423.44221244297,118765.6697119546,123079.14005755339
741,132000.0,122755.33354097628,122216.21333628797,124421.52428815428,121574.716796875,105621.15160691534,118341.01085575564,119530.90233924513
831,166000.0,165460.9578606726,164637.45051241262,167130.2960694175,169955.796875,171163.45973000716,172342.5021112745,167507.65433001955
120,163990.0,171132.07025589107,171144.07780909238,171756.3812784305,170321.18359375,174344.03424798226,168663.5168264635,171143.63846384652
657,145500.0,146254.8038480661,145440.57153916045,147302.67944436104,148175.265625,147809.10982921964,151548.9793461374,147427.56937126076
636,200000.0,197623.6362938375,193115.31630034506,199688.83433421,205802.81640625,159463.46631313936,192229.344262348,191240.49752373874
370,162000.0,164963.44621410352,165036.2207677533,164008.40209501862,168356.35546875,157618.27830521268,163885.17533251777,163727.6147081241
269,120500.0,106813.50423385404,109382.13871356432,105871.226528097,107979.228515625,113668.96929635333,116512.79353581092,109530.58746462417
656,88000.0,97902.49440334401,96363.57984547337,94184.90197472669,98219.69921875,100207.16775250674,98331.63099746648,98306.59251073237
936,79900.0,77788.80381611307,83125.02225639872,83192.72717094836,83954.63671875,95100.89924674106,92366.2346609674,82866.56971632662
823,225000.0,192794.35783451676,193465.84026951835,193542.5014171622,200631.69921875,203766.9827340014,202968.51897526692,196180.85828099115
867,248900.0,276680.7618971206,274332.8285353036,273533.9768573502,268285.34375,281323.1745890243,286339.72854483046,279076.68128196016
47,239686.0,282341.7445496478,282082.10795483715,283833.3958512142,290603.0859375,298914.94738648064,282641.33645262226,284746.4625553987
1288,190000.0,176524.26593847686,174162.1006885751,175963.10967032862,171066.76171875,173602.07232596123,186515.98412696016,177907.03651285847
992,168000.0,168301.93580788551,165698.15404893644,167674.15807086058,181224.54296875,178107.86668949074,191665.47251498705,173895.39754633795
877,132250.0,139393.66219697296,138156.81721927883,133682.64061896276,147279.671875,137677.85293637635,136800.98961099988,138683.9235631739
774,114500.0,120077.2309562699,120525.4710014605,120989.22654534137,120239.55078125,112919.96101667051,111710.08865334836,117556.95934402873
5,250000.0,303398.0815042082,297798.23164605873,308126.81870456925,309764.3203125,293794.90821830987,304483.4070701956,302231.1417834749
1004,136905.0,145227.87561194407,142790.78599627392,141680.85516619644,140535.62109375,141893.70335234265,158527.9830546893,147147.30860181252
1269,381000.0,386397.32147186424,388678.70858022233,381415.575231492,376332.3515625,359125.09285180585,330224.0679798048,372424.67159616994
264,130000.0,126376.21961808331,121591.61646371767,122735.5447909369,121928.84375,124468.78991401683,118034.90664641927,124605.25851709231
1361,189000.0,192218.6897735274,189190.1083487944,186961.21554084326,179385.11328125,181411.16337424464,219088.9318637904,195519.00422536468
1335,125000.0,122716.26056539806,121973.6409678224,118302.36107998429,123363.572265625,117496.54494064683,112132.53736823564,120072.11210862375
444,172500.0,168794.0877293702,172201.51216241173,168271.31865788088,179119.23828125,188067.9975635393,198744.1919106956,176915.30142040065
1003,232000.0,245115.46907286067,245034.1205062669,246151.49658155392,242166.15625,233569.02508210152,244751.52763979745,243412.19755610276
1078,138800.0,133139.73787709212,131210.57100437512,130401.1216631105,130281.96875,131784.0753803432,140940.4337173262,134350.60112855583
838,100000.0,96270.54059427684,97355.03958650371,97173.58162252241,94991.08984375,102389.64007528278,100022.24902258882,97813.34729050875
1305,130000.0,133465.28522021422,136063.0772648622,134939.95055308196,142521.484375,142612.29392388772,153310.7239126434,138332.4608843957
305,295000.0,331375.02430220257,324689.41036698397,315509.2633012133,327523.5078125,324650.53867299214,348436.95432721986,333490.2190791939
1212,164000.0,219085.5194653758,214894.93009434792,212697.763866602,216971.890625,212633.05660795604,212928.4830389294,217062.76617703814
314,375000.0,273637.8457431583,275690.26344858663,271000.0351933007,249529.02734375,342413.33136869245,257434.15572855304,280478.6618042937
150,115000.0,113323.42274375078,111740.14361683461,112507.12967066953,113569.80859375,113196.61973134245,102507.97739154504,111359.99806109654
575,139000.0,119068.33686290214,120289.36520130027,119728.05602457075,112753.8203125,135915.37103942074,120446.3116084747,121705.87163575311
51,177000.0,178919.01653657504,176092.61233480662,181075.81677226484,176332.03515625,180822.74686840415,177019.3645487517,178847.3498054274
1141,139000.0,133172.4572918266,131920.32644924085,131177.12119232188,131318.140625,123550.55730881193,131816.40302158147,131563.71581169055
727,222000.0,226658.35072110477,230023.1512215978,227783.56833353016,225458.81640625,257091.78208678807,219899.49076164825,229759.4294898591
834,167000.0,151494.12875016892,156113.7099583593,152452.17979979314,156926.5859375,156593.145365506,155455.2836204789,152929.91600103135
1116,318000.0,326015.5886105667,318807.51541932067,318351.471271917,307407.8203125,345170.42877696734,331280.80060177564,329679.6949107507
471,212000.0,221119.8692386882,214749.98135955245,220627.92306200185,213604.9453125,192898.73887359223,219210.18178065936,216773.33163604734
972,173000.0,157466.43375128144,159791.1371054054,157601.58447577705,169786.2578125,169880.80962994724,171560.80880380317,161762.59172067512
654,135000.0,128755.61162131857,128564.69910546279,128686.9753874237,130984.94140625,130476.96555656442,130681.45861508371,129346.19086697942
400,241000.0,212810.24272613658,208216.20949828887,209679.57126549096,208188.765625,224947.2342657679,204781.62916820604,213087.6619230011
512,202665.0,186227.27277070886,187755.85957660893,189117.52609402954,185008.75,190161.23290485056,189643.2926938636,187399.74574130832
321,342643.0,366133.36637792626,367546.4050072965,350926.43191118963,384378.6171875,346330.04947690497,328931.7363872074,356632.6839085799
20,139000.0,117422.97607418521,119914.01091997419,120261.46262870522,118542.908203125,126270.16465407486,119774.524920137,119100.8940026084
685,221000.0,215462.96203200167,216101.64863998556,215473.63454806636,217092.67578125,215337.288734333,205559.32558654912,213663.7100688148
36,309000.0,308760.3466788699,314327.46257939853,314598.23982239154,317832.09375,303174.4870777563,327917.5778783553,311413.94429570966
903,180000.0,181977.20445985417,181524.13548868487,181491.88826177063,186268.28125,175193.07713161566,187930.7390159666,182085.80638691218
828,189000.0,193335.832841434,195412.39658222074,195416.21444782423,196188.79296875,198191.87603008666,198419.26034307003,194939.02532038145
1310,179200.0,172708.4963159589,174548.60710812593,175313.26041587678,175914.125,174173.21037029647,178895.8489572152,174029.21472692364
408,177000.0,155236.4848729421,154130.16517098888,154684.08714445654,159802.22265625,158497.22364478535,155171.67574087417,155687.34728788768
921,201000.0,198201.70265101388,196277.20019109588,196859.97903601482,196598.3515625,185524.9865391954,190977.1415500817,195104.04716093093
538,111250.0,110412.07065306787,111958.02625224649,109913.02837706418,121186.40625,116040.30056231693,123540.2075727328,113571.84366863698
759,179400.0,165581.26052713394,161684.1784664351,164095.51434151147,166398.6328125,162648.99878458097,160916.31677173084,164326.22229113604
1063,90000.0,119306.99525198898,119038.58943781766,119959.12253240611,125491.09375,124838.60677665687,128990.32861234547,121833.42617399752
246,241500.0,232459.4808562435,233178.71654903123,235945.56869240056,230627.65625,210461.28278606484,243898.50178943295,231396.74742366764
1128,259000.0,226099.12919524167,222496.24849184183,217988.40284757322,232010.203125,233916.3368839457,239118.1831132368,229549.7767111973
785,128000.0,133166.9326297456,127994.0748444873,132605.0393553221,129511.119140625,122248.2363539959,134866.44572343442,131923.86989061956
490,86000.0,96537.69522843775,95199.35936543177,95492.76754857675,95558.7109375,96700.79996018812,115313.58955196437,99938.16229463847
155,125000.0,110179.42690168554,110551.50778456176,110942.05578218386,117506.337890625,108409.68261404395,116409.45062418852,111049.02854704883
962,272000.0,221116.51389454826,244626.31814955853,247485.56116223594,240959.27734375,265083.48733603756,271524.0600381419,236420.12057609495
854,158000.0,166717.58894551074,167879.87722418987,167515.32433058103,173314.9609375,164004.24932942016,163863.03553055323,165819.24939968542
626,160000.0,144998.11633158114,142756.5929329897,140855.43491735155,141929.50390625,148422.97626155883,138807.6209232336,144370.3950241362
686,207500.0,210083.0749696231,210522.79157157958,209675.29239225885,202060.51171875,222169.81230046903,217461.4387521144,213124.71022456358
570,135960.0,140698.21554681758,141791.01068739162,138787.6761891572,141295.90625,145607.82569968313,132717.20568054146,139959.02842165504
1400,137450.0,157192.18397179685,153322.47416676325,155284.65030062827,155650.63671875,143318.46999402315,155949.23351331643,155000.68790203595
18,90000.0,115700.25880265208,114181.26371196476,112864.31141340296,114350.0859375,101080.42258735473,103425.75195078542,111418.6174402336
128,87000.0,87326.17439710684,90049.96999891299,88624.5564898785,85087.318359375,87726.20057550608,93329.49580513655,88462.76919513027
928,176000.0,181365.28153244712,179542.30882106797,183333.5532488831,176675.9296875,180196.24127098164,184111.8357315737,181693.4978180118
981,178400.0,166821.4422226466,169184.8787035373,167806.60685274203,166461.03515625,178601.73294058218,179494.89093826633,170772.0678339652
1432,143750.0,133039.26315608132,133355.52596030087,133836.10542827984,134130.3125,135462.03668088783,128438.55526834296,132555.3652490628
191,315000.0,266032.7487931393,270818.46543557616,279403.34747752635,271810.7734375,278322.9660320411,256253.56723147925,266017.0172667288
1140,144000.0,115575.67370660606,119334.45427981924,116321.97062008696,120319.1015625,120869.71818687832,126379.9934780595,118270.04536580911
993,187000.0,197656.19305142574,198053.36466594084,196744.9028581404,201062.6171875,195424.31696471004,193797.0633615361,196645.4476861973
1426,142000.0,140638.2512276534,143258.75215541886,142328.3259848564,143341.20703125,141517.326684721,141555.10458553035,140927.8636781018
1219,80500.0,71068.11216993246,73636.47115631434,74804.28571899167,68842.009765625,71521.62969655212,66241.10568970336,70264.17915799974
607,152000.0,148138.65882046096,153195.5611469458,150750.91575191746,149289.125,153798.29375555879,155945.02422626677,150345.6278877827
181,177000.0,168751.35329257906,171404.13273309718,170639.91273468384,167831.8984375,172763.205727657,166818.34638546687,168972.7137345948
302,267000.0,272511.4014145164,270795.23113709147,269947.257079066,268918.1953125,271416.40242192755,293925.4891723324,276207.9600516747
497,430000.0,352854.9545055986,355622.40217576234,348790.48812528135,335200.1484375,388595.0015634401,372668.457177679,361488.479469642
1259,190000.0,177057.40207006683,178045.55218319077,177531.2314270386,173748.9453125,185214.0522309958,184231.45304944043,179504.82252008995
1223,143000.0,165432.17394482563,165014.29733321452,164612.73043993054,157043.34375,160101.88926395678,147539.0727798157,161457.56064423505
1205,153500.0,149371.11475252995,150231.03388936413,148588.5095531025,151531.3203125,160777.80307724338,153300.72256649274,151695.9401598645
518,265000.0,263885.67132773885,266581.61473535764,271727.4844059239,262671.8828125,268341.6121262368,257807.5315333777,263424.4139231846
1070,135000.0,134026.29111043218,130286.44533997364,132058.89029291447,130521.166015625,132478.86503681235,127582.49032759924,132647.71155182066
477,208900.0,210610.11262017812,209557.97148113948,209749.78559624316,207715.55078125,215635.46524449764,214066.75366543463,211944.70109695895
158,269500.0,303719.3410158718,295838.0539563955,302480.3743236552,295068.625,264920.0345223306,278868.4198535796,293745.7645682819
17,149000.0,146877.49748393893,147886.75477260683,147112.66714772256,148783.45703125,150636.14216319934,147111.8144554683,147452.7910287649
1073,91500.0,108642.43183252969,105571.57141638502,104928.39097611517,111278.330078125,114638.41418760135,121045.4644297514,111723.9399389858
547,210000.0,168788.6230151786,164494.84567012868,169389.21127594338,164967.578125,186294.21632341412,157844.14719044106,169303.05896076458
659,97500.0,130788.74309820193,131221.86611644077,132786.4897757771,128413.876953125,126423.3541775778,126095.22548923864,129325.28295764458
1194,165000.0,156981.7624593423,155701.21346609844,158747.07906051743,162318.828125,167131.10281747658,163062.36217466142,159515.15080948206
1020,213490.0,201314.07619277574,198977.80227472744,199430.11855408395,193787.953125,192069.0449213053,191136.5654784026,198172.0240358746
1224,137900.0,128776.43304692555,124437.92916562532,128522.2682617603,130519.185546875,143825.68809089746,160427.83440048218,136604.42230749776
960,155000.0,164674.64349909895,165093.85035591692,163282.5281304632,168712.2421875,166547.70253607575,168762.6072473446,165675.65414095903
1374,466500.0,411807.38719224615,407710.19260527944,411789.08906789526,407241.21875,427408.56361417635,404837.1934723886,412766.5685058355
284,244600.0,242842.72476473654,241277.0977258825,247050.50724468956,236877.34375,232899.1340000429,244658.2556963984,241758.84484082408
798,110000.0,103831.23156409146,104776.1848454538,105208.06906827245,102458.390625,96538.78207328494,103023.3323038543,102651.51125742169
226,112000.0,105808.27329559534,104615.27934083805,104324.0868972223,101417.98046875,98178.80074711528,108852.41406394634,105273.63718061673
27,134800.0,134995.6371365086,134562.44987346858,135814.13115658856,137420.89453125,135109.49661149486,133479.75293664436,134739.11647221886
438,119000.0,111932.51410610243,113202.61610238874,109565.71510758807,115081.916015625,116423.18488596083,114960.18661129593,113114.09943528594
1420,223000.0,207229.26052265367,205872.08577321295,204788.50601183093,197789.0859375,230988.4731133734,223903.9608466068,213598.7670954986
230,192500.0,200118.12212383113,199226.75529235686,200165.56630493316,195515.15625,194760.43737501782,192951.028508486,198068.97283716113
38,153000.0,154550.5936515082,154712.05392793793,154962.33086084615,156869.2421875,152811.0461138115,156178.7951984469,154596.72151716446
750,98000.0,78003.99667062314,80108.17315671014,77321.51331262139,83624.408203125,85003.93426069665,88209.2018735583,80832.57472349185
1046,139600.0,135440.9021617026,133487.88758798875,136370.02887427545,134086.197265625,130701.2219222807,129250.85338141747,133655.1606726582
470,187000.0,190988.4105429876,188753.81829067814,189107.97505206862,188956.38671875,184467.5724827994,182230.2381600338,188488.0768142678
1246,178000.0,181196.45513370913,184841.1919465341,186845.89322634425,186944.16796875,194110.58649462042,193637.74710084684,185266.1511432011
1435,160000.0,161933.21079663857,165171.14006533189,160812.0794437326,168243.0234375,168867.84273862315,161552.91481690697,162848.44869172605
688,148800.0,153190.89019574138,153301.6759985381,151104.35827542224,152203.5546875,160759.6297845099,151523.83985055456,153964.61705451732
1344,177000.0,160855.4949750504,160259.59806751725,159233.28968377484,163021.91015625,173042.4236020805,161767.68088402916,162748.23212336504
640,264561.0,262847.16465683735,265386.3439934384,262316.7888897371,271032.31640625,259982.78656322585,269278.4061911356,263597.69203415245
