Id,SalePrice,power_lgb_1,power_lgb_2,power_lgb_3,power_lgb_4,power_lgb_5,power_lgb_6,power_lgb_7,power_lgb_8,power_lgb_9,power_lgb_10,power_lgb_11,power_lgb_12
897,106500.0,98221.55777174431,93662.32586004531,94247.39486325496,97462.05368064115,95780.58159947702,98491.43893828557,96556.59536583937,97525.07389624008,96595.01961680589,96131.61100477671,95161.44671936517,95378.85533462834
1379,83000.0,94141.74056264659,93963.47108818694,96517.86905195737,95490.1144004246,94463.25966129781,94761.08713787195,95011.9428864026,94658.89272114132,94088.92746540316,95056.98993430151,95470.7877824009,95391.00521506298
881,157000.0,155056.66147252434,156827.9568719251,159970.019498719,155383.45379247973,154453.15834916837,157533.28268100152,152443.9156230318,154598.1590394111,157104.33712584004,154043.77468113363,153441.10470478408,153032.64457711743
1378,117000.0,134181.8959518557,134619.82164198568,133726.9467549746,134905.8126398269,132408.22014171383,135766.50034685346,131670.42031159028,138239.9640031501,133524.08094869566,133918.66012635888,134716.15744875008,136031.0242199893
624,168500.0,167129.15739857385,167420.83309592886,166921.96434404628,168947.74467047994,167732.02886251005,165660.41919043922,164853.20446880988,167625.23995517203,166822.22139529002,167245.22689515495,164548.7730104289,166962.0124654375
346,140200.0,127785.59537795004,130657.93614245388,125308.64720932754,127622.0525382272,121318.79487087617,126220.30169190746,126553.99004069183,125301.58540591595,128338.45314216221,129057.46716889334,125315.50447526925,124701.35366786989
1254,294000.0,256164.05400739014,258753.93825806564,261261.66778141446,253870.52366192575,257316.05391595565,255886.86721671154,257750.46430804976,257849.17923234685,256810.2848957623,258136.32444575822,258645.78849893785,249993.34637078602
263,151000.0,162895.19108697856,157975.1897911636,164155.10656241028,160196.8182968193,160004.31843306968,159647.40661234412,162572.51548309688,158945.48895921724,159240.54398493646,158954.64313925174,160285.19725720517,159751.22284568253
151,122000.0,137680.28929299148,139262.21764252515,141000.35771329363,140500.0825829351,138764.82276828372,138830.40090183457,141585.13093946336,138627.32805349908,140747.91989498632,139064.48102526832,139520.20523558257,139677.64179715203
473,148000.0,137782.21268086712,139242.06487814177,135215.10730070548,141289.58211977466,138038.56970201797,138323.4248199887,138118.02205142146,138066.80760818554,139403.5724511104,142496.80735756044,137246.85033254273,134578.75864957232
641,274000.0,291920.9247720487,275649.5031926495,285109.22919438616,279534.0240612374,290406.47443705867,283279.44180545304,290961.92286443705,283129.25271051476,278086.17304481106,284450.2364635541,279805.85896993824,284039.6114655438
1447,157900.0,149023.4340500266,148256.15820507263,149287.0214410481,147989.346715017,148610.95570544826,150282.91830629157,149528.07739665004,150460.49256662827,148908.9727211003,150987.18490338812,150264.33564811785,152417.59369621897
1375,250000.0,228132.7777334505,236274.00742759954,224057.4142259925,228287.00654182312,229418.15176368493,235191.61286107497,227916.21524166744,237802.7988316812,225905.31797780274,228595.6539154591,229038.7391443895,232025.04665935456
551,140000.0,136696.04439957283,134230.74537979768,133475.3511006087,134243.78862743606,133570.44799330682,135934.05848090866,136341.98252334347,135690.2993612639,136121.78892548502,132959.66892049814,135690.66370620302,133394.43708836962
929,236500.0,252475.75124579735,247359.573666775,252326.74575101826,254456.98875612757,256449.000483057,249075.80606610538,250861.9717898057,251780.03630659307,254407.8231071902,246838.77262123485,251113.4923621258,252702.5090541131
489,160000.0,130001.29777168804,131155.04205728334,131743.72216948104,136756.35275565024,132438.13917825423,138378.5296120796,132393.0669884512,133851.78679574578,136775.4257151158,141474.35998847708,139474.82735261324,143806.98083931406
1322,72500.0,83824.67976256587,78160.31810678403,87814.11646699217,79447.76541987041,85343.11956299584,82835.90126906658,80469.1273225743,82418.81966644058,77630.80778084695,79701.54185245962,83735.93417633761,85855.32068432745
1172,163000.0,166189.40881940554,166750.55758534573,165363.19808711554,164547.35843215697,166012.80402172921,164316.4791354721,168959.40359623378,164370.20825924314,166035.14267811755,165122.50309011101,165898.02611820374,165374.757955137
147,105000.0,111142.06301815968,113441.87184495812,110024.96535387218,107502.48465170154,110961.0491022641,109561.2474410502,106601.16164620784,109279.9800247984,107945.29602347806,105466.49479460916,107065.60235835501,108845.02650973582
403,108000.0,106114.97306723546,109000.52632385008,107639.6444832458,102138.46649097838,107796.34402954798,105457.10257280848,101859.88886968169,103171.84978966072,103988.28561899484,106049.04020672322,105244.48253575938,108464.90845594835
955,127500.0,116272.93542713346,120870.78948067772,119536.29625042214,118980.56656541984,114787.37131767414,117702.61976189795,120385.34467701873,118594.71148181,120334.9009609091,116820.60345569033,116817.07228789893,117540.60001525193
1405,105000.0,98636.61447050034,96532.7026708402,94674.25317817385,95780.84835514368,95868.18170959578,98579.1082560234,97064.57723665937,97860.01196991568,95888.28364553652,97005.58329959246,94005.31360047402,96616.98552462603
660,167000.0,154129.84390352105,153920.32869435402,157383.3806956134,158092.96729627036,152026.88112699045,156616.83973912805,155720.05222954764,154699.1944963819,153784.84328258559,153192.80963025722,156313.93678008934,157438.85510603053
464,188700.0,181492.2976604503,177781.73895500856,175234.11083737054,181132.8024195123,185890.19947109508,179251.43099701052,173155.9093056597,177386.10419636953,176097.82986838146,180056.55642580398,175786.3210836191,177747.12696303762
187,173000.0,180096.6048312172,179566.51717758487,183630.8578883187,180674.4005633446,183146.20425212057,180717.93535152357,180429.28635116824,180592.04729992643,178872.7862931035,178406.7497312819,179474.51353200493,182862.80231279234
1148,174500.0,178778.4764890956,182364.0134273472,175134.8687475245,180262.61533577216,178568.79825903292,178213.85285595598,180321.18794221367,182549.50969771182,183856.21406237557,182061.24829471245,178946.91336040795,176462.3194353144
1225,184000.0,203502.1745131645,199505.86858749465,201465.98238290637,198910.52777666255,198672.5615714339,197890.48426407506,197065.44369790482,199335.08664265965,195585.56600021326,196707.48797406687,201189.09679717754,197764.51150853964
609,359100.0,333346.8967695445,312018.7075502545,303465.6081891321,314184.78034265287,334300.34479246323,323450.7952175389,310294.2089319509,325719.65367989877,319147.0910131596,301389.036230553,318156.2797458044,325601.70780067187
144,204000.0,213698.35472949463,213327.10816508517,214961.43601646318,212497.14094989604,213768.55294647237,210889.05860707356,213276.48039989467,209954.21505954943,213080.40078946805,214688.90455245154,210386.8540856532,213447.0362904562
752,162000.0,157148.90952353447,162732.42266098852,156949.20167557837,162064.9775793714,158754.93486510197,159725.73410758204,161456.7485081905,159356.34260006007,163466.5271626437,164213.2404693885,159810.81919588064,154398.84254694643
982,336000.0,327779.62875032256,332839.85792457545,326394.02341482363,336830.73053211975,329747.81657328136,324975.9903526339,329289.91912999476,321334.5159337694,330793.05530032405,331965.00354996126,324761.29689082864,330566.6425562532
198,235000.0,321842.53038229566,319982.6722256877,309867.50935875706,315701.3496072883,316272.5089987028,319600.0008200571,298817.34313387243,313024.1258568764,302424.597733049,317929.49353145756,315918.87664464716,305478.73503272765
884,118500.0,119098.00129777347,121376.87345636587,117113.21108128913,119570.17108092866,116718.0500207508,114346.3761957157,119950.39772776276,114140.78902403144,118200.5867009508,121642.42410865829,116707.18668107348,119429.83899466968
280,192000.0,209735.71042108705,199710.7141268673,207948.70840051337,203283.91783912008,206000.07718892428,201621.60795246565,201767.7593822107,207010.96278095766,202451.90464173764,198644.05456221494,199490.50641998497,205676.8500937063
294,235000.0,230592.53026138892,253047.67542884662,235441.84213052414,241582.26559526895,238201.82768300772,241979.5226771573,257179.66877568827,239833.8525382969,254006.12933234024,244028.12659106104,243707.3261909824,235359.01985317963
1330,176500.0,181495.35862357938,181866.84893197476,182379.42543919123,180937.05296986748,181101.30890450673,181236.42717023354,180770.5956972434,184974.11826290772,182642.4278620448,181095.58529394178,181977.47470329606,181910.2840771135
401,245500.0,229310.5364100474,231100.20985856233,227693.70683129109,228311.28105335898,221723.8103452925,221233.82798163578,228050.01089321572,226488.87114685425,219723.5261870934,221263.15210137362,222003.5216918119,226026.37235239532
123,136000.0,138236.37454202244,136831.62437867076,138858.3108877978,138382.12849524253,139191.05875932757,138268.7114680101,139070.7336885284,135933.16258842568,137582.69313911817,138482.47003993116,138081.93051307215,137840.75639238697
1208,200000.0,199466.11773457125,204435.35309882803,196911.84150045842,198803.6995086309,196618.66738163837,198838.29569824188,199489.01919892404,198586.01295891235,199860.46976855103,202547.34286222342,197787.41155238665,198737.70961734588
203,112000.0,119520.22902140053,120836.42901283315,118638.408816775,121016.31868166054,123588.63476727546,123526.99349371681,121275.94753427508,117857.24366848443,120010.37665447724,119756.08240648823,122745.84304969938,123148.54491123348
836,128000.0,134563.11037560628,133648.30945089046,130074.39976854206,130715.71164964273,135942.97411976292,132472.39906972297,132406.79894868794,132471.96112065244,133009.41694283288,132672.23775749595,131274.8716853643,130706.97564521374
247,137000.0,138323.9804104841,135744.94998925872,136608.83016773872,135985.7449070692,139203.66518571612,134543.31148352023,137069.4934292616,132526.2509577876,137457.00251796568,134877.7440642256,137104.17367629326,136043.40993081176
1387,250000.0,277342.41806569666,272505.838801368,272552.45594853704,271911.8308740181,267676.85216438817,279184.4914168236,276115.0465160014,268269.0390948784,272885.36245819036,263867.87765373616,273920.21527199546,278790.62217679236
1373,274300.0,253638.31992942223,252481.4882613892,252229.835357853,254067.89749187115,261254.27396450946,259148.5834071443,252544.06184050787,256743.55672377715,249480.03115139387,253685.51988956408,252041.19865678993,255554.31910556828
1154,120500.0,124029.90966809442,123872.18405223943,124137.96115331264,125456.80569387903,124888.79577117498,123233.62797317922,124079.98445986072,123184.76903299912,122576.77874705236,125162.1057966457,120964.13183998945,123877.68186729336
385,240000.0,243686.60995288054,251082.54987866702,240280.85564653322,242111.85128044325,244650.95919545912,242262.1391120466,239754.10781787452,251586.90711049325,242692.93355950466,251572.1724519287,242859.1755269926,244504.7565416723
1289,278000.0,251137.4427128511,256537.6845121918,252123.97679122965,256836.06200987104,254683.09854538966,254616.87561845887,255952.42417273732,255863.9094459676,250080.92244879928,257939.00290721701,255080.64771436824,256101.9444220621
855,170000.0,173815.21854954612,176053.32382531554,172673.55509619843,184332.76142740351,179662.69744137136,181465.45052790575,172280.18820337276,174400.9234742429,175528.33584350307,180101.08924953782,172593.21601443968,177242.62337136912
220,167240.0,174606.92118850397,172995.37087964147,171257.20847170253,170164.43531093237,175124.42209273583,172120.07975344994,174557.73087597225,172231.35019843644,175366.73405719653,173588.4344167882,173564.1697204164,175693.13564361064
642,226000.0,237560.16465900184,231080.3387909089,234271.51151175678,239610.76464828628,234029.97199758774,233857.53777566066,236305.07351529476,229798.08813485317,232302.2824865419,237503.82596115058,231898.79785007052,232949.3175562516
2,181500.0,180749.70596177242,181505.37525203466,177686.68403783394,176988.2381593874,181132.28876544113,174947.15289107407,179559.7800501849,181655.04805478404,179182.55916195243,181062.95581845037,178251.45129625069,182022.14851281705
113,383970.0,345645.1309352872,334020.05680970935,360106.39656510024,345390.91297337326,337054.0716854614,334049.28868664353,346015.76307875745,347354.05876007857,342029.79725683085,332074.7038992992,347708.09979059466,343055.65483473346
699,138500.0,138930.0652685676,135996.74877291813,143086.7040278311,140898.17516657893,139070.00845735337,140703.28729672998,144100.75956090132,137590.78563713995,138444.57878216865,137072.6493619623,140461.59208048056,144077.77821354847
1394,163000.0,138926.91880010781,142049.35513602349,138062.88721165256,138710.05484909154,144629.52058770097,139760.3399915702,138610.5776799239,138566.94623088368,146406.36769248502,142239.9269147889,141538.6885042615,140405.59262307902
952,119900.0,120077.30674132743,117825.83605161232,118444.93642316987,119628.2971684719,117338.92939964937,118705.26525268253,118364.01443339327,120244.60955533663,117109.83690765037,119084.00458727522,118067.04630732576,116566.21845831594
1284,139000.0,149357.36302175806,149834.65844218733,150692.7221736764,150415.10129240458,150588.3637351452,144004.29815174136,152759.42705768766,147816.97852571835,150788.21038551244,152141.65307866415,150270.61874390676,148064.24063972582
1319,275000.0,268055.1630844008,266798.2099182421,269906.38892370625,265800.5572995426,268131.0287306643,264167.47084944154,269069.1600411552,265776.0724625374,265098.2114735084,262785.326015114,260159.9237869652,265166.55493517144
442,118000.0,100992.12665644503,108057.32236506754,103123.88773682347,106631.88580136538,99499.30902397653,106880.45971678424,106261.54989551638,107349.74954550416,105964.03926234091,111911.94199592911,104389.54808068492,104047.80461099363
1137,119000.0,123692.56626264783,124744.65426536731,124318.70879258792,124446.71987561198,123312.86920832552,123715.01271700674,125328.25364045321,123524.41351593751,126844.86286761805,122289.64527051325,122958.40892662814,124901.1558928104
1257,301500.0,336032.7821034751,332499.0821049582,346412.85207041184,337745.9433619954,334542.57612596196,334605.059443417,349244.0767053255,318232.12934757164,334755.7440599556,322872.64303444343,338670.6974422524,337536.13099994813
664,137500.0,142838.88689860105,143092.59610565662,141797.20254257086,141049.8349253665,143760.66259160274,141407.97632942352,142326.3419088672,142117.24185995504,144930.42704984956,144985.53321767275,142581.3306164651,141809.23995486647
1434,186500.0,184369.9677934015,186431.2855610989,184632.98735750234,186254.29953953784,188795.5801616449,184922.1747498578,185531.11163739668,185417.82322889165,183968.49275780126,186422.42372343852,187067.88707617501,190620.16975489262
1258,99900.0,85257.28669499712,87957.40650642055,84842.19253522318,89612.76695330329,85584.69713107035,87707.44781553982,88092.53684156641,87341.22752358177,90319.19275346235,90002.7808615937,87528.148870753,85839.76856087244
1297,155000.0,144885.73576635268,149054.0357728282,149248.05423583838,147251.33682603942,147254.81520337216,148207.92284712885,148306.1956476696,150413.01612161714,150324.80390450347,151292.88098043468,149902.27544938106,148226.92410026505
318,270000.0,265645.97938315105,262657.14234986994,269381.91189768654,252651.79330243875,258662.8362553618,257976.44256730878,251852.15586997874,258491.0635920788,261520.15461760724,256759.01689516168,265017.2060224551,262184.78573115054
649,155000.0,155703.2565269918,159910.73728663358,157133.09429727186,158031.3373958124,157933.5080064413,159916.4621756066,157477.12253808865,161001.7015263728,158998.5073949597,161403.4796999825,160150.93370943097,158697.46069589813
710,109900.0,115128.8739518523,116432.4175820906,117446.14496459038,113333.65419596607,116575.08400594938,116401.88971936643,116544.33185326582,115705.056079235,117838.62077257215,118053.47714369313,116755.45979771575,116024.20681409376
1283,150500.0,153016.42631876323,147534.35713714073,154917.3845416689,148980.2061852133,152138.52176899483,151266.98812003722,150964.02474011146,150734.28688445798,148218.0756001377,146648.03377781375,152757.54570921554,154659.11602939162
973,99500.0,123800.66679386077,125400.35346676897,124301.95542505317,120850.42888049151,125826.70293179763,125515.11707557426,126510.6080132438,124437.84205001246,125128.70796379204,122787.52282495856,124725.33463378658,125324.93940283777
628,153000.0,161807.22530867506,159289.6464036681,161980.0491614945,164650.7982799901,162869.41318683073,164926.2484749872,162929.16518198466,160572.05818431088,161241.10407511276,161634.42228669362,163163.25768641857,163101.97741253854
633,82500.0,178266.33561722617,180784.3460237964,180777.60380329873,178943.03610775465,180749.90756075684,182542.34402955693,181206.49459269718,180599.56446741908,181549.71866450176,181185.3859165902,183095.72307843843,180873.56828714462
1249,129500.0,141103.09563245278,144094.54322068556,135708.3028566633,140027.10701236702,149112.78497870298,146641.87550896598,144051.63224952578,146020.0355757419,146856.3405668932,143429.49351841598,146068.5107730236,147882.13641163643
1424,274970.0,190214.83967680857,191399.5174015571,193146.44631442253,193916.27116558174,181664.47918049878,191750.59112813065,192697.50569190716,180594.24617265185,183595.72067976615,189370.5805281938,187769.50562492857,190222.51038661043
1255,165400.0,183595.61059905952,178505.47165147337,182214.1246267976,180300.17470953014,180255.0057155996,183872.2335123412,179227.58539112314,181053.3074052358,178769.14519002347,179040.8516865785,183080.18340266612,181563.9423271505
1349,215000.0,259528.49986526908,257940.6687919284,265257.6649663545,258600.99236628393,259772.44635083587,257099.71248949427,262317.8488981683,254757.70738949272,255920.29011257156,256121.2986775829,260932.76675076396,263169.79455793236
796,171000.0,165433.98891027074,164747.3948054928,161492.88116275117,165062.08716053146,164327.8287878984,162530.15060269402,165562.3190159723,161484.19982746872,166559.26487444213,164472.02631170987,163461.10115926203,161558.97428023542
646,143250.0,131984.23369585373,134221.94228468824,132585.56756695802,134746.5676029628,133372.44022091833,131538.9983544058,135576.80052839557,132283.97627563233,134973.8868173646,135432.72152378206,133746.30129780556,131379.26309454156
1013,165000.0,163104.65803750805,158526.0610935631,160018.84289954527,157540.19781285667,160360.86308321115,155767.98631960567,161320.61695060183,155631.91133232944,158322.08408483936,153790.94440225547,157146.40040534906,157627.1710109276
557,141000.0,151988.59639200027,150046.53918080317,154278.55564324133,151742.39611630532,155451.36946650108,152949.050129532,149414.9939746054,150594.43281551512,150703.2490514068,153709.08845349684,152976.92159731165,152367.9413653189
682,159434.0,114392.40201984174,111791.21009816868,113699.627759242,116455.05341363169,115479.70457961629,118761.59395608137,115510.70415530808,115334.4468287648,112357.89122237638,117094.22084268923,116578.08698486791,117295.13691961902
578,164500.0,156898.49777564878,162408.30112868326,162787.77868201127,159838.63524727893,163821.97047384598,158599.72244513815,163258.23138466667,163222.4787813802,161887.5741612376,164395.05378744027,159556.53553765742,157749.54067055185
1110,280000.0,309257.4070309687,303371.51334044983,310257.31740237516,308002.78070831293,309165.69736663054,305213.3694713826,303224.97851259384,310529.8128471812,302342.07505019964,300875.65220944484,307833.74702787976,307170.32040822884
1267,122000.0,145840.9199128757,150559.39293577705,144605.13167102673,149983.91069628912,141803.25518890008,150278.93826718215,146173.01016749203,145519.38077156767,150561.51477473998,154355.47644151706,150550.82828612986,149866.07601763317
1184,120000.0,147524.86772558413,145048.5290872783,144143.36007554134,143783.51169545203,148722.82926679624,144227.4787396026,140189.79521241452,144893.83021902366,143487.26556274216,144580.31959179946,145308.53154725186,145500.35530668712
525,315750.0,291866.729092184,284906.6684398611,291710.7029612683,295002.41318567743,283165.49613734876,284875.16513901186,292092.4882783049,287423.13310118206,292786.6406465328,283879.0591136792,290559.56015712634,287449.94018764707
1060,220000.0,180506.35806389208,180805.9495541335,174267.17325010238,178612.47163861207,181757.65198096365,180646.06121380182,176174.41120544478,178626.5691743496,177570.79805734172,176869.83269823957,175850.39313268953,179188.37184138782
541,315000.0,348133.5466424795,359798.0737322731,354010.22946922836,358608.2190231133,353428.1307564273,356386.20046323055,362443.6414251846,350167.32280543214,365443.0302267083,357343.76555779093,357019.38520225685,356893.5253202225
1195,158000.0,146485.40360318666,145855.1833879409,145815.8888454309,148567.74345824833,151631.34979540954,148674.04578550588,149376.44795281618,145945.14798871955,142934.94085442295,145823.77257602278,145350.63339510324,149064.9272483097
749,260400.0,233312.03670506403,227979.36490840424,232722.6748189076,234550.9865724862,235136.00405096714,234820.88793133898,230741.61029464522,232672.06161084792,231779.04501052873,242294.42835333289,233096.302964412,228564.26101544924
1352,171000.0,172027.0604331057,170451.78407399682,170580.4144743728,171545.28548987795,170993.66173907145,170836.31592139226,167300.5201798054,172024.60550886331,169039.86542734737,170738.17469427356,171352.97087406734,170551.38833475005
485,132500.0,135844.43115376678,135798.8479120979,137507.63654594254,138048.97625426803,139174.0094596159,137902.78801559607,137485.7746474569,137122.93792151488,137796.43169973226,136227.38208961277,139113.60610472385,139574.39379959955
96,185000.0,176689.67023428026,175311.76995117226,172893.32851049464,174938.23224116795,176476.19104008982,175625.12141676657,176086.22461004806,177902.75013919966,173624.92073259712,173869.33371376726,175039.01090093923,176234.36648924113
1021,176000.0,151061.960077362,148246.28267798503,153193.542272816,147502.80613012228,148550.03203150275,146305.55237876982,147789.12151366778,149126.28198295788,149663.20124732962,148405.32646968486,149792.12172982984,148495.7639880113
564,185000.0,173108.81288220693,174111.58681285832,171492.06875677453,173260.53926606147,167884.3843017659,165779.4551918798,173283.84204390555,165376.36776133953,175543.86495908673,169258.13574438525,166281.51776915047,169415.24123838282
1265,181000.0,179583.3405302878,177596.6554417706,170586.1219513723,177239.68499850805,180417.74953179772,178666.98177512782,176170.2237962472,180649.11249332534,176958.92259022308,179035.45193430714,179735.87520524813,179959.07133788065
743,179000.0,173558.88938176486,177129.28386400212,174525.6968122897,176722.5493934011,176986.26198935474,176481.60712191212,175877.81556892383,175464.7827020474,177862.50054536818,179826.83427370604,175880.19964140293,175845.94822766766
864,132500.0,142434.2390475542,143889.59856408864,138376.84000245002,141767.91237917152,138937.71049709083,141532.76541175833,136827.01360540502,143107.01613767704,143658.4562671867,141689.23277164059,140187.99129119897,139868.8741491434
892,172500.0,164516.22111306462,169607.38104615867,170744.86019265815,166469.85543731044,167874.01834581717,168485.43791429795,168024.45935121953,169630.1406250688,171194.68973369084,169900.8428550087,167936.73822621632,167607.23774128594
1039,97000.0,112264.09146747066,105744.4152611969,106191.24536307123,108907.57813102362,110680.00662287923,109911.32216846486,109557.68670927284,108357.1227759908,107672.0197056252,108402.39385934253,107650.44614764268,106317.36255457353
207,143900.0,139318.24033885472,142235.2223665207,140028.44957454974,145599.46458767026,138294.83525282508,138826.65365493562,143117.04192446556,137791.11082005478,145401.2634175542,141626.91594567202,140224.44246917474,140859.85864066813
393,106500.0,108331.46584666517,110579.95223606777,107659.54442541777,106745.55839079816,110347.18526419392,109344.01609363111,107945.77716139326,109073.82849487873,108098.76402355489,106850.72760754348,109008.95927763608,108301.88497330794
795,194500.0,195785.4679064934,197734.02725877293,201625.6590455878,196018.55412052255,196718.1523477542,199582.7053679292,195169.8325511696,199469.21982942466,195223.08157626571,197385.14469452764,199199.1999249052,199580.183545042
871,109500.0,99521.22836378397,99299.41958134418,99052.93509715894,99388.11383357696,96160.7408192798,97823.37384768337,97822.05407767999,96318.80348897626,97826.77487105757,98329.65908026273,97526.92150399883,97780.99785170228
398,169500.0,147757.56277683564,149826.8267214091,145937.8822772113,146321.9583210824,146403.37129930727,147849.7493565906,146287.4353427164,149719.01095459503,148320.79182148894,149866.68771980086,147585.28250413507,143349.75586432673
767,196500.0,189662.62687547153,189522.35248325183,183212.04054900547,183718.09802098534,187770.38028933122,189042.84467627367,186729.9419592602,187570.41401449963,187082.26815167203,190080.7961533553,188086.11543541128,186509.88323555587
1342,155000.0,156018.08630826473,156658.35561936503,152726.48047792114,157847.54389398286,155997.318578272,156770.4709049129,158178.77355249994,156752.05446721936,155425.12043008755,156571.2128271303,156764.7767854615,152993.97328806564
1242,248328.0,232262.9263633522,231568.15287485768,229530.81841256574,236123.05007816726,226682.23456788593,235317.82368255357,231933.40859539766,230191.79800621158,230166.44759578133,234772.78125213334,232060.83581336588,231344.33646178074
1029,105000.0,135162.9446862913,125498.66373092502,133357.6128640424,130517.30832664979,136790.19537524396,131537.37745332625,128176.3075611341,132518.59691583042,126343.82960651268,124455.51843129603,132596.00595829502,131485.39717072836
643,345000.0,389392.9510569559,377717.9418540513,407336.42450456764,394878.11432822637,406722.1241144916,391183.45266099187,398892.92624305753,383776.1662945717,376849.2952287075,379688.11613703007,387389.3837466839,395078.4705249118
613,261500.0,257407.61872336618,255773.57281123113,251458.27922351324,256913.76744718352,259310.4053603588,257825.57771586053,253937.18378845367,255364.44990246414,256249.64443642469,255069.20635114805,256574.00237405894,258016.01320757327
961,116500.0,127230.20920654856,130318.09517397644,121967.52356583365,126576.86230384473,125963.76538269313,124930.49472947257,128654.85107179185,127302.18123236137,132846.93514797348,126449.8262241264,122207.35729172992,124263.96094955571
726,120500.0,109373.58634980983,115317.26411568356,108207.15562433533,111774.85265957068,105743.44906933716,109176.34580539263,108950.07312081986,108694.99932882762,113390.9336793301,111761.82168288376,108760.39729560823,109533.8389088698
684,285000.0,255316.14312498065,261035.43769221642,250580.51249316105,252975.80913874897,253139.9800713768,257786.60743102673,249324.0866790821,258345.43114208945,260631.91541029196,263891.17228013696,260505.82888373642,255561.75333650387
99,83000.0,77903.6462387997,77428.93170048713,76987.56686399903,77058.36900950092,77563.28566729387,78123.25980954073,79736.27179183239,76283.19666490953,78418.63544909899,77803.35697762898,77420.97986503523,75374.12647315316
805,118000.0,117326.5472627098,117733.27391834371,117834.7475727389,120086.84962457466,117920.17441584771,121348.54336171698,120968.07882461803,116581.94654727213,120396.45942494688,120905.78633241245,118491.20329838093,118932.81848851056
407,115000.0,122688.07027369805,121764.78034763946,124758.99851448543,124215.3503087124,119073.80761572468,122692.81966837542,126579.54496138169,121120.5630575377,124466.3365674347,125378.86428190807,123595.02005871802,122965.8357807642
503,140000.0,143251.70855687206,141782.65565814596,139346.68108726255,142253.19067092033,142385.88541886848,140245.26816129367,143859.32883418325,137870.24796565325,138963.9702085863,141277.80133927547,138393.21005629117,138698.06122698842
1072,154000.0,156069.07430626883,154908.74499321994,153952.8592368709,154317.29613294895,155647.4514500562,152444.0786112754,153088.6772457297,152363.48149880703,154360.75324058946,155142.63447267236,152065.2292804745,150141.1862356754
1057,185850.0,203063.81071659995,197943.65091931188,202436.0717723804,203417.26189042596,203246.00278971408,197964.9638926117,197149.25861456656,200278.99530321674,199056.0525422864,200896.60849059763,199485.83424269105,200199.70914498076
930,222000.0,233603.84558635784,235120.19064436725,227042.92847120817,237328.19389770736,241535.32795531524,236086.82852791567,240162.67217800787,235650.92887494166,241316.17439173505,234979.9100402874,238132.14029590512,232889.57991454925
780,135000.0,151021.1970397798,146608.66448367518,147649.47667842006,149497.98483632167,151063.54634979606,152280.54416949901,149570.30753796478,149840.7019363225,147802.8569610161,147277.51320214395,150346.5043067157,149830.56086836278
201,140000.0,140595.8836053779,140467.39967591187,137760.6971647541,140317.16470796478,139235.63690987625,141815.25121091903,140465.3613603341,139547.15363800153,142732.57661814595,140903.8349132088,141042.36714255117,139530.36004854037
135,180000.0,165305.03679913268,169228.491646355,164117.6899452712,170056.4309098953,168916.34414002436,170987.10750248353,169612.0282843337,169201.00401213547,168306.13453374762,168746.210755184,169511.05815524093,166828.97760607686
1052,200141.0,191109.16834586658,186580.9298997265,192965.5718737107,186720.31302590013,186863.32076972738,190029.03037114145,187449.98991919996,187697.96327943564,187199.29249071112,184564.40210115327,189330.893824012,193546.5866405034
41,160000.0,145530.09529049566,149160.79144060978,146823.53279545493,146620.19196947486,144693.5860231938,149286.1986124343,147406.19618657517,145947.94233228848,149619.8183213807,147311.26726136333,149069.12566278176,147824.84818104637
1018,187500.0,192533.05572209266,194139.48165044244,190310.0697383868,192774.26528218098,195828.58342085234,191460.91314290348,196112.2149673275,196558.61595203655,196107.6290887437,190982.30211615548,194994.9226611158,191757.51644707005
231,148000.0,138881.2767630205,140753.03955332813,139635.79202142268,140049.01237677102,139773.50756465166,138687.67478410434,141661.78967713867,138875.00720594052,140330.20621241265,139223.70212834977,140257.22964207645,138463.33326697059
379,394432.0,368281.0628122294,374556.17641120346,365601.6454303073,365517.4840881164,375909.6555341232,371739.4413715972,357789.2899474964,371909.0807437663,372198.6412692466,377306.64839290216,367143.63009800564,370573.6953285829
289,122000.0,112338.84499156417,115800.28562107963,110257.1031572253,113831.37543194834,112807.38349092494,114084.41607038042,114155.21601446964,115301.73373461039,116727.00605241228,114611.62693848395,113559.07852401455,110791.91102998398
419,126000.0,113188.26382752084,106931.1502407381,114581.58891097397,110262.03079094375,110828.69889314195,109031.53289681023,111846.63905951648,107854.06012454379,111771.30319154644,109739.70117959536,109948.70288788066,110429.99186786971
392,215000.0,221226.3807781822,213299.56723809923,220386.10883084647,220312.9418407637,225802.33884121678,220864.6382857433,220655.26079375012,215025.70208769542,217176.69713657608,217669.69611244858,214716.8623299366,217553.495305453
593,138000.0,146086.87934084548,144538.1249895739,143863.2692167213,143106.6946279348,146896.70567173476,142847.1525455405,145141.23058689298,144484.03777695692,142650.60053695214,143359.34674528526,141822.80297126755,142098.14025481575
1163,129000.0,123717.22194667501,124672.49628116001,124104.90636710046,128245.40081964883,125534.76683916754,124973.87671409758,123272.97468336036,124110.68737578427,124949.51660786262,124304.11894552325,123456.87627365782,123869.58121917503
1087,83500.0,102425.36100809912,102480.09778498719,101901.28476047488,100611.19958789223,103867.61559306146,103368.35196887785,100116.88510314994,103848.27388667091,102475.3299794511,101761.06217880797,105467.89961092464,102817.5725371809
